

#PROBLEM: booleforce-1.2/traces/comp & longest chain length: 4 & average chain length: 2.6667 & median chain length: 2 & timeout: 7s 
9.0!16.1		0       42038066
9.0!16.2		0       60281607
9.0!16.3		0       50863672
9.0!16.4		0       51560837
9.0!16.5		0       61605479
9.0!16.6		0       53047696
9.0!16.7		0       43027516
9.0!16.8		0       47233336
9.0!16.9		0       48560410
9.0!16.10		0       53211360
9.0!16.11		0       59079731
9.0!16.12		0       51838499
9.0!16.13		0       57478378
9.0!16.14		0       55603182
9.0!16.15		0       40361919
9.0!16.16		0       54525916
9.0!16.17		0       41579447
9.0!16.18		0       59275494
9.0!16.19		0       39201144
9.0!16.20		0       59944743
9.0!16.21		0       42258297
9.0!16.22		0       36456259
9.0!16.23		0       60267240
9.1!10.0		0       51835807
9.1!10.1		0       38078365
9.1!11.0		0       57103523
9.1!11.1		0       57371453
9.1!12.0		0       58343773
9.1!12.1		0       60975151
9.1!13.0		0       52909496
9.1!13.1		0       57284369
9.1!13.2		0       55415635
9.1!13.3		0       58723296
9.1!13.4		0       48225232
9.1!13.5		0       63503605
9.1!14.0		0       55891252
9.1!14.1		0       37979120
9.1!15.0		0       37405426
9.1!15.1		0       57484234
9.1!16.0		0       61015568
9.1!16.1		0       51989815
9.1!16.2		0       49246664
9.1!16.3		0       52627999
9.1!16.4		0       35929055
9.1!16.5		0       43365884
9.1!16.6		0       34041391
9.1!16.7		0       52899565
9.1!16.8		0       43238038
9.1!16.9		0       54521345
9.1!16.10		0       56321313
9.1!16.11		0       57373870
9.1!16.12		0       38869627
9.1!16.13		0       49497741
9.1!16.14		0       43947167
9.1!16.15		0       40731334
9.1!16.16		0       42868088
9.1!16.17		0       39538542
9.1!16.18		0       46632180
9.1!16.19		0       36423160
9.1!16.20		0       46093396
9.1!16.21		0       41745562
9.1!16.22		0       44288900
9.1!16.23		0       55686754
9.2!10.0		0       43454514
9.2!10.1		0       36432829
9.2!11.0		0       39399896
9.2!11.1		0       39033815
9.2!12.0		0       38414752
9.2!12.1		0       47591550
9.2!13.0		0       37887601
9.2!13.1		0       35462023
9.2!13.2		0       49607377
9.2!13.3		0       36336530
9.2!13.4		0       35823589
9.2!13.5		0       36102307
9.2!14.0		0       46077798
9.2!14.1		0       45361730
9.2!15.0		0       36573003
9.2!15.1		0       44872447
9.2!16.0		0       36424251
9.2!16.1		0       44597280
9.2!16.2		0       41885492
9.2!16.3		0       39778888
9.2!16.4		0       39065028
9.2!16.5		0       40100709
9.2!16.6		0       40254592
9.2!16.7		0       38608203
9.2!16.8		0       44967538
9.2!16.9		0       37408561
9.2!16.10		0       43026416
9.2!16.11		0       40787199
9.2!16.12		0       37393911
9.2!16.13		0       40968873
9.2!16.14		0       39047826
9.2!16.15		0       37433498
9.2!16.16		0       41101240
9.2!16.17		0       33515987
9.2!16.18		0       40091646
9.2!16.19		0       36259859
9.2!16.20		0       33836264
9.2!16.21		0       38392553
9.2!16.22		0       34360613
9.2!16.23		0       34352649
9.3!10.0		0       34360974
9.3!10.1		0       37425056
9.3!11.0		0       40533143
9.3!11.1		0       38613701
9.3!12.0		0       34955135
9.3!12.1		0       43701171
9.3!13.0		0       33243572
9.3!13.1		0       33832015
9.3!13.2		0       33557298
9.3!13.3		0       35088643
9.3!13.4		0       41492986
9.3!13.5		0       34868784
9.3!14.0		0       38283196
9.3!14.1		0       35221214
9.3!15.0		0       33191361
9.3!15.1		0       33963216
9.3!16.0		0       37766747
9.3!16.1		0       35865072
9.3!16.2		0       35240016
9.3!16.3		0       34254865
9.3!16.4		0       35489511
9.3!16.5		0       43141309
9.3!16.6		0       41954410
9.3!16.7		0       34516221
9.3!16.8		0       33567931
9.3!16.9		0       33326411
9.3!16.10		0       37529127
9.3!16.11		0       33519588
9.3!16.12		0       33533056
9.3!16.13		0       33282413
9.3!16.14		0       32575875
9.3!16.15		0       34418774
9.3!16.16		0       35436290
9.3!16.17		0       35088984
9.3!16.18		0       33331474
9.3!16.19		0       33257934
9.3!16.20		0       34874143
9.3!16.21		0       34978012
9.3!16.22		0       40359483
9.3!16.23		0       34566787
9.4!10.0		0       35322203
9.4!10.1		0       32518175
9.4!11.0		0       33452594
9.4!11.1		0       42195908
9.4!12.0		0       35695548
9.4!12.1		0       35546466
9.4!13.0		0       37865770
9.4!13.1		0       34143141
9.4!13.2		0       39816271
9.4!13.3		0       33355404
9.4!13.4		0       34563091
9.4!13.5		0       43124377
9.4!14.0		0       34861018
9.4!14.1		0       35551049
9.4!15.0		0       44077268
9.4!15.1		0       33700658
9.4!16.0		0       36678900
9.4!16.1		0       33703129
9.4!16.2		0       33769714
9.4!16.3		0       40637220
9.4!16.4		0       33546893
9.4!16.5		0       35500952
9.4!16.6		0       35772440
9.4!16.7		0       35238861
9.4!16.8		0       32739796
9.4!16.9		0       36833300
9.4!16.10		0       35534825
9.4!16.11		0       35864583
9.4!16.12		0       34726401
9.4!16.13		0       36238468
9.4!16.14		0       40183544
9.4!16.15		0       39574014
9.4!16.16		0       38092335
9.4!16.17		0       34338013
9.4!16.18		0       33692438
9.4!16.19		0       37312359
9.4!16.20		0       34242925
9.4!16.21		0       34001793
9.4!16.22		0       34429108
9.4!16.23		0       33788384
9.5!10.0		0       33483347
9.5!10.1		0       33244696
9.5!11.0		0       34163950
9.5!11.1		0       33852641
9.5!12.0		0       33619700
9.5!12.1		0       33814270
9.5!13.0		0       36098151
9.5!13.1		0       38323831
9.5!13.2		0       39338708
9.5!13.3		0       37832285
9.5!13.4		0       33022190
9.5!13.5		0       37433298
9.5!14.0		0       33956526
9.5!14.1		0       33139763
9.5!15.0		0       33139887
9.5!15.1		0       33142789
9.5!16.0		0       35977148
9.5!16.1		0       45265112
9.5!16.2		0       35276105
9.5!16.3		0       32074387
9.5!16.4		0       34954662
9.5!16.5		0       34592231
9.5!16.6		0       38612842
9.5!16.7		0       33978294
9.5!16.8		0       34026909
9.5!16.9		0       36193527
9.5!16.10		0       35111330
9.5!16.11		0       33303854
9.5!16.12		0       33472066
9.5!16.13		0       36461796
9.5!16.14		0       34612060
9.5!16.15		0       34923773
9.5!16.16		0       35779577
9.5!16.17		0       35488579
9.5!16.18		0       36033859
9.5!16.19		0       38101019
9.5!16.20		0       34596824
9.5!16.21		0       34676380
9.5!16.22		0       33084371
9.5!16.23		0       33610542
9.6!10.0		0       33470191
9.6!10.1		0       35902841
9.6!11.0		0       34110949
9.6!11.1		0       35022773
9.6!12.0		0       39880767
9.6!12.1		0       32873548
9.6!13.0		0       34798797
9.6!13.1		0       34724832
9.6!13.2		0       44365147
9.6!13.3		0       36768889
9.6!13.4		0       36597854
9.6!13.5		0       36469688
9.6!14.0		0       44458515
9.6!14.1		0       34655170
9.6!15.0		0       39814831
9.6!15.1		0       38775495
9.6!16.0		0       36272788
9.6!16.1		0       34944597
9.6!16.2		0       47340672
9.6!16.3		0       34673569
9.6!16.4		0       34475259
9.6!16.5		0       45234191
9.6!16.6		0       34957715
9.6!16.7		0       35955177
9.6!16.8		0       34462115
9.6!16.9		0       34132678
9.6!16.10		0       36744959
9.6!16.11		0       35389749
9.6!16.12		0       52027231
9.6!16.13		0       38781105
9.6!16.14		0       34580379
9.6!16.15		0       37212846
9.6!16.16		0       39024569
9.6!16.17		0       32952472
9.6!16.18		0       35387512
9.6!16.19		0       36471765
9.6!16.20		0       36324927
9.6!16.21		0       35965933
9.6!16.22		0       36646605
9.6!16.23		0       35026505
9.7!10.0		0       35688738
9.7!10.1		0       34561355
9.7!11.0		0       33895258
9.7!11.1		0       51982169
9.7!12.0		0       37318704
9.7!12.1		0       38335244
9.7!13.0		0       49846904
9.7!13.1		0       54724371
9.7!13.2		0       37232097
9.7!13.3		0       33771086
9.7!13.4		0       34807893
9.7!13.5		0       32382524
9.7!14.0		0       35001415
9.7!14.1		0       36070629
9.7!15.0		0       33030460
9.7!15.1		0       33153536
9.7!16.0		0       37341083
9.7!16.1		0       35926853
9.7!16.2		0       33743808
9.7!16.3		0       36610201
9.7!16.4		0       53177492
9.7!16.5		0       38395026
9.7!16.6		0       35118736
9.7!16.7		0       39674102
9.7!16.8		0       33882090
9.7!16.9		0       31775597
9.7!16.10		0       39012925
9.7!16.11		0       40224852
9.7!16.12		0       32717171
9.7!16.13		0       38863917
9.7!16.14		0       53103185
9.7!16.15		0       32786007
9.7!16.16		0       39101529
9.7!16.17		0       37104555
9.7!16.18		0       41390204
9.7!16.19		0       36172483
9.7!16.20		0       36056107
9.7!16.21		0       41170016
9.7!16.22		0       37086620
9.7!16.23		0       32955251
9.8!10.0		0       32196927
9.8!10.1		0       35608601
9.8!11.0		0       32187365
9.8!11.1		0       35698756
9.8!12.0		0       33691115
9.8!12.1		0       34452056
9.8!13.0		0       32030920
9.8!13.1		0       32423903
9.8!13.2		0       41150427
9.8!13.3		0       46884652
9.8!13.4		0       44091769
9.8!13.5		0       37446660
9.8!14.0		0       52444230
9.8!14.1		0       36710075
9.8!15.0		0       38736882
9.8!15.1		0       42626272
9.8!16.0		0       44190515
9.8!16.1		0       38421151
9.8!16.2		0       47428730
9.8!16.3		0       33846685
9.8!16.4		0       35643247
9.8!16.5		0       36657474
9.8!16.6		0       43296372
9.8!16.7		0       44946471
9.8!16.8		0       44201566
9.8!16.9		0       42059282
9.8!16.10		0       55596314
9.8!16.11		0       38904682
9.8!16.12		0       37960705
9.8!16.13		0       41983225
9.8!16.14		0       44263153
9.8!16.15		0       37349844
9.8!16.16		0       53458874
9.8!16.17		0       36132972
9.8!16.18		0       35284633
9.8!16.19		0       42601701
9.8!16.20		0       38916914
9.8!16.21		0       39346072
9.8!16.22		0       37289209
9.8!16.23		0       38092543
9.9!10.0		0       41884152
9.9!10.1		0       39738724
9.9!11.0		0       50568186
9.9!11.1		0       35028268
9.9!12.0		0       35237985
9.9!12.1		0       44403613
9.9!13.0		0       45496017
9.9!13.1		0       48950202
9.9!13.2		0       45716296
9.9!13.3		0       39474037
9.9!13.4		0       44195678
9.9!13.5		0       48045877
9.9!14.0		0       39021837
9.9!14.1		0       42006570
9.9!15.0		0       36538998
9.9!15.1		0       43234795
9.9!16.0		0       43155706
9.9!16.1		0       34007738
9.9!16.2		0       45815388
9.9!16.3		0       38354567
9.9!16.4		0       35550683
9.9!16.5		0       34035746
9.9!16.6		0       39918511
9.9!16.7		0       37774678
9.9!16.8		0       37238687
9.9!16.9		0       42003284
9.9!16.10		0       38347368
9.9!16.11		0       38848655
9.9!16.12		0       44960238
9.9!16.13		0       42899071
9.9!16.14		0       45793271
9.9!16.15		0       38617814
9.9!16.16		0       36170065
9.9!16.17		0       41387036
9.9!16.18		0       40846814
9.9!16.19		0       36685076
9.9!16.20		0       40878901
9.9!16.21		0       38212268
9.9!16.22		0       47786460
9.9!16.23		0       38630119
9.10!10.0		0       41971847
9.10!10.1		0       37732654
9.10!11.0		0       45423308
9.10!11.1		0       39410999
9.10!12.0		0       37766761
9.10!12.1		0       43713697
9.10!13.0		0       52481121
9.10!13.1		0       40390493
9.10!13.2		0       38448828
9.10!13.3		0       38623918
9.10!13.4		0       37471924
9.10!13.5		0       43313079
9.10!14.0		0       38606180
9.10!14.1		0       36839760
9.10!15.0		0       42982309
9.10!15.1		0       33271998
9.10!16.0		0       36604546
9.10!16.1		0       40667693
9.10!16.2		0       35437679
9.10!16.3		0       35122314
9.10!16.4		0       40055066
9.10!16.5		0       36951398
9.10!16.6		0       40830661
9.10!16.7		0       34461696
9.10!16.8		0       34247800
9.10!16.9		0       37661623
9.10!16.10		0       39325682
9.10!16.11		0       39208771
9.10!16.12		0       46330873
9.10!16.13		0       37989012
9.10!16.14		0       39061824
9.10!16.15		0       37959013
9.10!16.16		0       42465926
9.10!16.17		0       36824581
9.10!16.18		0       40950619
9.10!16.19		0       42866786
9.10!16.20		0       47111989
9.10!16.21		0       50551343
9.10!16.22		0       34103469
9.10!16.23		0       40432419
9.11!10.0		0       35359954
9.11!10.1		0       40730936
9.11!11.0		0       55207532
9.11!11.1		0       53807265
9.11!12.0		0       49283585
9.11!12.1		0       36945239
9.11!13.0		0       34808457
9.11!13.1		0       36483968
9.11!13.2		0       38403878
9.11!13.3		0       41075868
9.11!13.4		0       38186142
9.11!13.5		0       42200954
9.11!14.0		0       47157683
9.11!14.1		0       39832598
9.11!15.0		0       41424082
9.11!15.1		0       33808267
9.11!16.0		0       34068318
9.11!16.1		0       34559507
9.11!16.2		0       44892150
9.11!16.3		0       34802671
9.11!16.4		0       34101257
9.11!16.5		0       36006471
9.11!16.6		0       35905815
9.11!16.7		0       37636565
9.11!16.8		0       37019038
9.11!16.9		0       35810804
9.11!16.10		0       46460789
9.11!16.11		0       34955595
9.11!16.12		0       38592264
9.11!16.13		0       45863504
9.11!16.14		0       46068698
9.11!16.15		0       39012032
9.11!16.16		0       35340214
9.11!16.17		0       44262061
9.11!16.18		0       35257986
9.11!16.19		0       34960579
9.11!16.20		0       39929512
9.11!16.21		0       34821169
9.11!16.22		0       34627052
9.11!16.23		0       33294260
9.12!10.0		0       33296635
9.12!10.1		0       41046312
9.12!11.0		0       33509073
9.12!11.1		0       35992382
9.12!12.0		0       34441935
9.12!12.1		0       36280305
9.12!13.0		0       44085252
9.12!13.1		0       33556644
9.12!13.2		0       37483553
9.12!13.3		0       34082011
9.12!13.4		0       32910545
9.12!13.5		0       34724317
9.12!14.0		0       33734314
9.12!14.1		0       35697417
9.12!15.0		0       36237400
9.12!15.1		0       33538526
9.12!16.0		0       35809685
9.12!16.1		0       39956873
9.12!16.2		0       42466015
9.12!16.3		0       47424021
9.12!16.4		0       34553305
9.12!16.5		0       34083156
9.12!16.6		0       37123337
9.12!16.7		0       39536979
9.12!16.8		0       37675112
9.12!16.9		0       36025179
9.12!16.10		0       37503060
9.12!16.11		0       45830984
9.12!16.12		0       37797934
9.12!16.13		0       38380437
9.12!16.14		0       35924940
9.12!16.15		0       34574467
9.12!16.16		0       42661842
9.12!16.17		0       35948494
9.12!16.18		0       36456209
9.12!16.19		0       35616769
9.12!16.20		0       36788588
9.12!16.21		0       42972650
9.12!16.22		0       33783756
9.12!16.23		0       35244101
9.13!10.0		0       37732500
9.13!10.1		0       34227322
9.13!11.0		0       42327037
9.13!11.1		0       37545585
9.13!12.0		0       40474661
9.13!12.1		0       38946467
9.13!13.0		0       32908234
9.13!13.1		0       35116488
9.13!13.2		0       41357115
9.13!13.3		0       32496125
9.13!13.4		0       34949905
9.13!13.5		0       33970975
9.13!14.0		0       34978950
9.13!14.1		0       32591354
9.13!15.0		0       34081474
9.13!15.1		0       35632851
9.13!16.0		0       40389886
9.13!16.1		0       36919220
9.13!16.2		0       33547138
9.13!16.3		0       34065429
9.13!16.4		0       34389503
9.13!16.5		0       36294847
9.13!16.6		0       35798885
9.13!16.7		0       33373823
9.13!16.8		0       39495437
9.13!16.9		0       33608375
9.13!16.10		0       34267695
9.13!16.11		0       35264878
9.13!16.12		0       36982115
9.13!16.13		0       38016679
9.13!16.14		0       37919904
9.13!16.15		0       37339243
9.13!16.16		0       34226255
9.13!16.17		0       36102635
9.13!16.18		0       37229049
9.13!16.19		0       41729692
9.13!16.20		0       34703890
9.13!16.21		0       36953488
9.13!16.22		0       36043742
9.13!16.23		0       35151984
9.14!10.0		0       41066591
9.14!10.1		0       36457965
9.14!11.0		0       34971759
9.14!11.1		0       36866301
9.14!12.0		0       35303230
9.14!12.1		0       40921865
9.14!13.0		0       34601847
9.14!13.1		0       35397295
9.14!13.2		0       44868355
9.14!13.3		0       39880383
9.14!13.4		0       36416210
9.14!13.5		0       39628504
9.14!14.0		0       33798417
9.14!14.1		0       35605574
9.14!15.0		0       35716416
9.14!15.1		0       36210355
9.14!16.0		0       39316901
9.14!16.1		0       34343852
9.14!16.2		0       35938326
9.14!16.3		0       33614882
9.14!16.4		0       32176500
9.14!16.5		0       32405116
9.14!16.6		0       35284704
9.14!16.7		0       36244989
9.14!16.8		0       39060547
9.14!16.9		0       35927651
9.14!16.10		0       34406688
9.14!16.11		0       34255271
9.14!16.12		0       35423860
9.14!16.13		0       35463969
9.14!16.14		0       34438539
9.14!16.15		0       34842504
9.14!16.16		0       37821507
9.14!16.17		0       32932583
9.14!16.18		0       33939031
9.14!16.19		0       35321397
9.14!16.20		0       33348041
